PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,ThemeList
2aO65,r4k2/1pp1n2p/5pp1/1p2p3/2BnP3/P2R1P2/1PP2P1P/2K3R1 w - - 0 19,c4a2 d4e2 c1d2 e2g1,828,86,100,42,advantage endgame fork short,https://lichess.org/sBAnLHe8#37,,"['advantage', 'endgame', 'fork', 'short']"
4LMSu,6k1/pp3pp1/4p3/3p4/1r1P2P1/q6P/1N1Q1P2/1R4K1 b - - 1 32,a3h3 d2b4 h3g4 g1f1,938,77,100,365,advantage defensiveMove endgame short,https://lichess.org/fZtrCsoX/black#64,,"['advantage', 'defensiveMove', 'endgame', 'short']"
0wdlV,rn1qrk1Q/pbn3p1/1p1bp3/2p3N1/2B5/3P4/PPP2PPP/R1B1K2R b KQ - 6 17,f8e7 h8g7,933,109,67,30,epauletteMate master mate mateIn1 oneMove opening,https://lichess.org/SgrllSRN/black#34,Sicilian_Defense Sicilian_Defense_Nimzowitsch_Variation,"['epauletteMate', 'master', 'mate', 'mateIn1', 'oneMove', 'opening']"
3CdWZ,2n2k2/p2q2Bp/1pR5/1P1p2pN/3Pp3/P3n2P/8/5BK1 b - - 8 33,f8e8 h5f6 e8d8 f6d7,930,108,96,200,crushing fork middlegame short,https://lichess.org/LU3iZQQD/black#66,,"['crushing', 'fork', 'middlegame', 'short']"
4VjR1,r1q1k2r/p1p1b1p1/2pp1p2/4p3/4P3/2NP4/PPPQ1PbN/R4RK1 w kq - 0 16,g1g2 c8h3 g2g1 h3h2,1068,76,100,371,mate mateIn2 middlegame short,https://lichess.org/CudmXgKN#31,Philidor_Defense Philidor_Defense_Other_variations,"['mate', 'mateIn2', 'middlegame', 'short']"
4T2Zi,1k6/1p3R2/pBp2n2/3r1B2/5b2/P7/KPP5/8 b - - 10 35,d5b5 f7f8 f6e8 f8e8,946,77,85,245,endgame fork mate mateIn2 pillsburysMate short,https://lichess.org/roQ1qwim/black#70,,"['endgame', 'fork', 'mate', 'mateIn2', 'pillsburysMate', 'short']"
3MIaP,2R5/8/8/p7/k3K3/1pp5/8/8 w - - 0 60,c8c3 b3b2 e4d3 b2b1q,948,83,90,420,advancedPawn crushing endgame promotion rookEndgame short,https://lichess.org/doIWvuYO#119,,"['advancedPawn', 'crushing', 'endgame', 'promotion', 'rookEndgame', 'short']"
4TVZC,4r1k1/1p4p1/p4p1p/2pR4/2Q5/P3q2P/1PP3PK/4rR2 b - - 5 34,e1f1 d5e5 g8f8 e5e3 e8e3 c4f1,2010,78,92,1746,advantage discoveredAttack discoveredCheck endgame long,https://lichess.org/HvXgymIA/black#68,,"['advantage', 'discoveredAttack', 'discoveredCheck', 'endgame', 'long']"
3HK6V,8/r4pR1/4P3/3pP2P/P6k/3B2p1/2PK4/8 w - - 1 52,g7g5 h4g5 e6f7 a7f7,1352,78,92,4700,advantage endgame hangingPiece master short,https://lichess.org/Lsd3stia#103,,"['advantage', 'endgame', 'hangingPiece', 'master', 'short']"
2F0dV,r3kb2/p1q3p1/2p1p1p1/5p1r/5Nn1/P6P/1BPP1PP1/R2Q1RK1 w q - 4 18,f4h5 c7h2,467,89,100,1016,mate mateIn1 middlegame oneMove,https://lichess.org/VSbdtJyN#35,Scandinavian_Defense Scandinavian_Defense_Main_Line,"['mate', 'mateIn1', 'middlegame', 'oneMove']"
1xec3,8/5pkp/3R1qp1/Nb6/8/2r4P/3Q1PP1/6K1 b - - 0 33,c3c1 d2c1 f6d6 c1b2 d6f6 b2b5,1787,76,93,2560,advantage endgame fork long,https://lichess.org/ePVFGnI9/black#66,,"['advantage', 'endgame', 'fork', 'long']"
3UDG8,6k1/5p1p/bq1NpPp1/3pP1Q1/5P1P/bK6/2r4R/3RB3 w - - 5 40,b3c2 b6b2,815,89,92,759,mate mateIn1 middlegame oneMove,https://lichess.org/USwMRkGO#79,,"['mate', 'mateIn1', 'middlegame', 'oneMove']"
3hYpg,8/8/4p3/4Rp1p/4p2P/3k1rP1/5PK1/8 w - - 2 43,e5e6 d3e2 g2g1 f3f2,1551,76,93,3352,crushing endgame rookEndgame short,https://lichess.org/VOGYWbCL#85,,"['crushing', 'endgame', 'rookEndgame', 'short']"
1hiyu,r3r1k1/1Q3ppp/2p2nn1/3p4/1B6/pP1BPP2/1qP2P1P/3R2RK w - - 1 24,d1a1 a8b8 b7c6 b8b4,2291,76,92,7129,advantage master middlegame short skewer,https://lichess.org/16ppjWa1#47,,"['advantage', 'master', 'middlegame', 'short', 'skewer']"
3gKJu,1k5r/pPq1bpp1/4pn1p/7b/1PP5/P4N1P/1B2BPP1/2RR2K1 b - - 0 18,h8d8 b2e5 d8d1 c1d1 h5f3 e5c7,1667,76,89,2431,advantage long middlegame pin,https://lichess.org/GYgHhJ7E/black#36,Scandinavian_Defense Scandinavian_Defense_Modern_Variation,"['advantage', 'long', 'middlegame', 'pin']"
5B9F5,3k3r/3n3P/1pR5/pPp2B1K/P1P5/4b3/8/8 b - - 12 67,e3d4 c6d6 h8h7 f5h7,1484,80,90,451,advantage endgame short,https://lichess.org/aYklzS9E/black#134,,"['advantage', 'endgame', 'short']"
1G6VQ,r1bqk1nr/3nppbp/3p2p1/2p3PP/1p2PP2/p2PB3/PPPQ4/1NKR1BNR w kq - 0 14,b2b3 g7b2,738,108,96,157,mate mateIn1 middlegame oneMove,https://lichess.org/bXJ7QhNp#27,Sicilian_Defense Sicilian_Defense_Other_variations,"['mate', 'mateIn1', 'middlegame', 'oneMove']"
4q89f,8/R7/P1p5/3n2p1/7p/3kp2P/6P1/5K2 w - - 1 57,a7d7 d3d2 f1g1 e3e2,1888,75,85,103,advancedPawn crushing endgame short,https://lichess.org/NTFEShnk#113,,"['advancedPawn', 'crushing', 'endgame', 'short']"
0KtKd,r2qkb1r/1p1n1Bpp/2b2n2/1pp5/8/1QN1P3/PP3PPP/R1B2RK1 b kq - 0 12,e8e7 b3e6,667,82,100,232,epauletteMate mate mateIn1 oneMove opening,https://lichess.org/DrLc16Im/black#24,Queens_Gambit_Accepted Queens_Gambit_Accepted_Old_Variation,"['epauletteMate', 'mate', 'mateIn1', 'oneMove', 'opening']"
2JTIb,rn3rk1/pbppb1pp/1p2pnq1/5p2/5P2/1P1PPN1P/PBPNB1P1/R3QRK1 w - - 3 12,f3e5 g6g2,889,195,69,11,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/gDzfpAuh#23,Bird_Opening Bird_Opening_Other_variations,"['kingsideAttack', 'mate', 'mateIn1', 'oneMove', 'opening']"
2jinp,7k/6p1/q4r1p/2pBpRp1/p3P1P1/2P3P1/Q5K1/8 w - - 2 44,f5e5 a6f1 g2h2 f6f2 a2f2 f1f2,1080,76,89,210,advantage endgame fork long,https://lichess.org/SDFAc1Q2#87,,"['advantage', 'endgame', 'fork', 'long']"
0HlDW,8/P5pp/2N5/8/5p2/3k3P/r7/1K6 b - - 1 44,a2a6 c6b4 d3e3 b4a6 f4f3 a7a8q,1088,78,89,149,advancedPawn crushing endgame fork long promotion,https://lichess.org/rn95RuoL/black#88,,"['advancedPawn', 'crushing', 'endgame', 'fork', 'long', 'promotion']"
3zYV6,8/p5pk/2p4p/2p1Rp2/2Pr1P1q/1P4Qb/P7/6RK b - - 1 35,h4h5 g3g7,819,80,81,161,endgame master mate mateIn1 oneMove,https://lichess.org/95OHmBnO/black#70,,"['endgame', 'master', 'mate', 'mateIn1', 'oneMove']"
4mxkz,8/8/1kp2r2/2R1p2p/Pn6/8/1KR5/8 w - - 13 52,c2c3 b4d3 c3d3 b6c5,1938,75,96,4614,advantage deflection endgame short,https://lichess.org/DUjOI5Zf#103,,"['advantage', 'deflection', 'endgame', 'short']"
4ttlG,r1b1r1k1/2qn1p1p/p2p2P1/3Pb3/Npp1P2Q/8/PPB3PP/R1B2RK1 b - - 0 19,h7g6 f1f7 c7a7 g1h1 g8f7 h4h7 e5g7 c1h6,1957,75,91,4223,crushing master middlegame sacrifice veryLong,https://lichess.org/Hd0yY0qZ/black#38,Benoni_Defense Benoni_Defense_Taimanov_Variation,"['crushing', 'master', 'middlegame', 'sacrifice', 'veryLong']"
3bnxh,8/5p2/5k2/6p1/4K2p/5P1P/6P1/8 w - - 0 42,e4d5 f6f5 d5d6 f5f4 d6e7 f4g3 e7f7 g3g2,2014,84,91,1096,crushing endgame pawnEndgame veryLong,https://lichess.org/MwlGZYqf#83,,"['crushing', 'endgame', 'pawnEndgame', 'veryLong']"
3MQ71,3r4/1pp4p/p4k2/3P3p/1P3n2/4N2P/P4PP1/4R1K1 w - - 1 35,e1c1 f4e2 g1h2 e2c1,918,78,88,449,crushing endgame fork short,https://lichess.org/ilQla4dV#69,,"['crushing', 'endgame', 'fork', 'short']"
22oW1,rr4k1/p4p2/4p2p/8/2pNpbq1/2P5/PP3P2/1R2QK1R b - - 3 26,e6e5 h1g1 g4g1 f1g1,1403,75,87,466,advantage middlegame pin short,https://lichess.org/YbjYyGlY/black#52,,"['advantage', 'middlegame', 'pin', 'short']"
1abJE,8/8/4Rpp1/2kP4/4P3/5K2/P7/7r w - - 4 54,e6f6 h1f1 f3e3 f1f6,959,94,97,236,crushing endgame master rookEndgame short skewer,https://lichess.org/EvuFIzs6#107,,"['crushing', 'endgame', 'master', 'rookEndgame', 'short', 'skewer']"
4OxbM,4r1k1/5pbp/3q2p1/2R1N3/1PQ2K2/8/6PP/8 b - - 10 39,h7h6 c4f7 g8h7 f7e8 d6d4 f4f3,2081,76,89,1040,crushing endgame fork long,https://lichess.org/gbbT5uS6/black#78,,"['crushing', 'endgame', 'fork', 'long']"
1mxL0,4rrk1/pp3pp1/4p3/8/2pP1q2/2P3R1/PPQ2PK1/7R b - - 4 27,g7g6 g3g6 f7g6 c2g6,1017,78,76,189,endgame mate mateIn2 sacrifice short,https://lichess.org/Ievuj43c/black#54,,"['endgame', 'mate', 'mateIn2', 'sacrifice', 'short']"
1hIbM,6k1/p1r3p1/1p1pr3/7R/1P1Qp2n/P3P1qP/1B4P1/5R1K w - - 1 37,f1g1 h4f3 g2f3 g3f3 g1g2 f3h5 g2g7 g8f8,2696,99,92,894,crushing fork master masterVsMaster middlegame sacrifice veryLong,https://lichess.org/tuWo8Tsy#73,,"['crushing', 'fork', 'master', 'masterVsMaster', 'middlegame', 'sacrifice', 'veryLong']"
0DF3D,2r1k1nr/pQp2ppp/4q3/4R1B1/7P/2P5/P4PP1/5K1R b k - 0 16,e6e5 b7c8,544,87,100,353,hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/xRXB5y4S/black#32,Scotch_Game Scotch_Game_Goring_Gambit,"['hangingPiece', 'mate', 'mateIn1', 'middlegame', 'oneMove']"
2iALj,4k3/6q1/b1Q3n1/p2p2N1/2p5/Pr5P/5PP1/6K1 b - - 4 36,e8d8 g5e6 d8e7 e6g7,1074,83,93,295,crushing endgame fork short,https://lichess.org/91WDlPYp/black#72,,"['crushing', 'endgame', 'fork', 'short']"
3nJV1,3Q1nk1/6pp/2p2p2/2P5/3Npq2/P6P/1r3PP1/5RK1 b - - 0 31,e4e3 d8f8 g8f8 d4e6 f8f7 e6f4,1925,77,92,495,advantage attraction endgame fork long sacrifice,https://lichess.org/g0SidyLE/black#62,,"['advantage', 'attraction', 'endgame', 'fork', 'long', 'sacrifice']"
2ZkNA,2r1q1k1/3n1p2/p1n3pp/1p1N4/8/PB1Q1PB1/1b3P1P/3R2K1 b - - 1 26,b2a3 d5f6 d7f6 d3g6,2012,78,92,973,crushing kingsideAttack middlegame pin sacrifice short,https://lichess.org/YoH04l2r/black#52,,"['crushing', 'kingsideAttack', 'middlegame', 'pin', 'sacrifice', 'short']"
19ipE,rn2kb1r/pp2n1pp/4qp2/2ppN3/8/8/PPPPQPPP/RNB2RK1 w kq - 0 10,e2h5 g7g6 e5g6 e7g6,1311,77,83,716,crushing defensiveMove opening short,https://lichess.org/LLQR92RX#19,Sicilian_Defense Sicilian_Defense_Bowdler_Attack,"['crushing', 'defensiveMove', 'opening', 'short']"
3ptZ7,1q3rk1/p4ppp/3p4/2pN4/3bP3/5P2/P1PQ2PP/4K2R w K - 0 18,c2c3 b8b1 d2d1 f8b8 h1f1 b1a2,2240,78,81,62,clearance crushing endgame long quietMove,https://lichess.org/8GimZE3D#35,Philidor_Defense Philidor_Defense_Other_variations,"['clearance', 'crushing', 'endgame', 'long', 'quietMove']"
3ZUVC,5rk1/pp2bppp/2n2n2/2p1Nb2/P4B2/2N4P/1P3PP1/3BR1K1 b - - 0 17,e7d6 e5c6 d6f4 c6e7 g8h8 e7f5,1463,76,94,25759,advantage fork long middlegame,https://lichess.org/4njOw7wH/black#34,Sicilian_Defense Sicilian_Defense_Modern_Variations,"['advantage', 'fork', 'long', 'middlegame']"
0tHtr,r3r1k1/pp2qppp/2pb4/8/4n3/3nPB1P/P2PNPP1/BR1Q1RK1 w - - 4 18,e2c3 e7e5 g2g3 e4g3,1965,77,92,956,crushing middlegame short,https://lichess.org/8GTFI2Ks#35,Polish_Opening Polish_Opening_Other_variations,"['crushing', 'middlegame', 'short']"
1OnqF,2b2R1k/1pqpn1rp/r2N2pN/p7/2p3PP/8/PP3P2/5RK1 b - - 7 23,e7g8 d6f7 g7f7 f8g8,1932,77,91,450,deflection kingsideAttack mate mateIn2 middlegame short,https://lichess.org/1hcq8UCZ/black#46,,"['deflection', 'kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']"
4arc5,2b2rQk/5P1p/pqr2P1b/3pp2P/8/7B/NPP1R3/1K4R1 b - - 1 35,f8g8 g1g8,591,85,100,112,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/w9IXiBNk/black#70,,"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']"
1dbSV,8/1B6/4n3/K7/P1pk4/8/8/8 w - - 0 48,b7c8 c4c3 c8e6 c3c2,1067,81,93,245,advancedPawn crushing endgame sacrifice short,https://lichess.org/J3bcMWeb#95,,"['advancedPawn', 'crushing', 'endgame', 'sacrifice', 'short']"
1UGj5,8/7P/1p2pk2/6R1/p4PP1/6K1/8/7r w - - 1 38,g5h5 h1h5 g4h5 f6g7 h7h8q g7h8,1635,88,83,55,crushing endgame long rookEndgame,https://lichess.org/vweshIul#75,,"['crushing', 'endgame', 'long', 'rookEndgame']"
3gJxw,8/3k1pp1/6p1/3pn3/3Q2P1/4P2P/nP3P2/2rK1R2 w - - 6 31,d1d2 e5f3 d2d3 f3d4 f1c1 a2c1,1372,77,92,551,crushing endgame fork long,https://lichess.org/1V4qM7hV#61,,"['crushing', 'endgame', 'fork', 'long']"
3Pjvp,r2qk2r/3p1pbp/p3b1p1/2QN1B2/Pp6/8/1P4PP/RN2R1K1 b kq - 0 21,g6f5 d5c7 d8c7 c5c7,1267,76,91,221,advantage fork middlegame short,https://lichess.org/Pycr29CE/black#42,,"['advantage', 'fork', 'middlegame', 'short']"
2dg9U,1r1qr1k1/p1p1ppbp/1p1p1np1/6B1/4P3/P1NPQ3/1PP2PPP/1R3RK1 w - - 4 14,g5h6 f6g4 e3h3 g4h6,1208,76,96,3023,crushing middlegame short,https://lichess.org/cmmKyhAo#27,Alekhine_Defense Alekhine_Defense_Maroczy_Variation,"['crushing', 'middlegame', 'short']"
017Ou,r3k1r1/pp3pP1/1qp1p3/6Bb/4P2P/3Q4/PpP2PB1/1K2R3 b q - 0 23,b6f2 d3d6 f2e1 b1b2,2191,76,94,572,crushing master middlegame sacrifice short,https://lichess.org/C7v3p5U8/black#46,,"['crushing', 'master', 'middlegame', 'sacrifice', 'short']"
4PwSm,8/8/3p2p1/2PPp3/1p2P2k/5K2/8/8 b - - 0 40,b4b3 c5d6 b3b2 d6d7 b2b1q d7d8q h4h5 d8h8,1626,80,94,8667,advancedPawn crushing endgame pawnEndgame promotion veryLong,https://lichess.org/Pu8OKdtY/black#80,,"['advancedPawn', 'crushing', 'endgame', 'pawnEndgame', 'promotion', 'veryLong']"
1SLAf,1kr5/1pp3qp/p7/b1N5/6P1/3P3P/PR2RP2/6K1 b - - 2 30,a5c3 b2b7 b8a8 e2e6,1993,76,92,913,endgame,https://lichess.org/edXax9gl/black#60,,['endgame']
3KNxC,8/8/3p2k1/p2P1p2/PpP1pP2/1P6/5K2/8 b - - 2 47,g6h5 c4c5 d6c5 d5d6,1458,77,85,109,crushing endgame pawnEndgame short,https://lichess.org/36ZQgAbk/black#94,,"['crushing', 'endgame', 'pawnEndgame', 'short']"
3AigI,r3r2k/1pR2QRb/3p3p/7P/8/1p5K/1q4P1/8 b - - 0 31,e8e3 g2g3 h7f5 f7f5 b2g7 c7g7 h8g7 f5g6,2095,78,87,480,attraction crushing defensiveMove middlegame veryLong,https://lichess.org/SWmgbxcP/black#62,,"['attraction', 'crushing', 'defensiveMove', 'middlegame', 'veryLong']"
0u1c5,2r5/1K5p/P7/2P5/3k3P/8/8/8 b - - 2 67,c8e8 c5c6 d4c5 c6c7,1594,78,93,4181,advancedPawn crushing endgame master rookEndgame short,https://lichess.org/W5JegyAZ/black#134,,"['advancedPawn', 'crushing', 'endgame', 'master', 'rookEndgame', 'short']"
3L0bp,2r1rnk1/pb3p1p/1p2p1p1/3p4/3P1qNR/3B1P1Q/PP2K2P/7R b - - 1 21,f4d4 g4h6 g8g7 h4d4,1561,77,91,597,advantage discoveredAttack master middlegame short,https://lichess.org/1ErsxoMa/black#42,,"['advantage', 'discoveredAttack', 'master', 'middlegame', 'short']"
34w3g,r4rk1/p4ppp/1p2pnbq/2p5/4NP2/1P4P1/PBPQ2BP/R4RK1 b - - 0 19,g6e4 b2f6 e4g2 f6g5 g2f1 g5h6,1781,76,91,2716,advantage long middlegame,https://lichess.org/BxZzDhtK/black#38,Indian_Defense Indian_Defense_Czech-Indian,"['advantage', 'long', 'middlegame']"
0FPj7,q3k2r/p2n1p2/3pbn2/2p4p/7P/8/PPP1PP2/RNBQ1RK1 w k - 1 14,d1d6 f6e4 d6c7 h8g8,2547,95,91,324,advantage middlegame short,https://lichess.org/Rk9dPdoT#27,Zukertort_Opening Zukertort_Opening_Sicilian_Invitation,"['advantage', 'middlegame', 'short']"
4HLEg,6Q1/2q5/5p2/1Pp2k1r/3p2p1/1P1P4/1BP2PPb/5R1K w - - 2 34,g8d5 h2e5 h1g1 h5h1 g1h1 c7h7 h1g1 h7h2,1792,75,96,19227,attraction discoveredAttack discoveredCheck endgame mate mateIn4 sacrifice veryLong,https://lichess.org/iIqGHLJH#67,,"['attraction', 'discoveredAttack', 'discoveredCheck', 'endgame', 'mate', 'mateIn4', 'sacrifice', 'veryLong']"
1TJtR,7R/8/8/1p2p3/1Pr1k3/7P/5PK1/8 b - - 4 46,c4b4 h8h4 e4d5 h4b4,1318,168,43,18,crushing endgame master rookEndgame short skewer,https://lichess.org/BkIG5rdF/black#92,,"['crushing', 'endgame', 'master', 'rookEndgame', 'short', 'skewer']"
4oB5P,4r1k1/3Q1pp1/p6p/2p5/2P5/8/5nPP/5R1K w - - 5 32,f1f2 e8e1 f2f1 e1f1,653,109,63,164,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/9kVZARg8#63,,"['backRankMate', 'endgame', 'mate', 'mateIn2', 'queenRookEndgame', 'short']"
00zu9,8/1p3p2/4p1k1/P2pPpPp/1p1P3K/1P5P/5P2/8 w - - 8 43,f2f3 f5f4 a5a6 f7f6 e5f6 b7a6,2423,78,93,339,crushing endgame long master pawnEndgame quietMove zugzwang,https://lichess.org/N8dGqspE#85,,"['crushing', 'endgame', 'long', 'master', 'pawnEndgame', 'quietMove', 'zugzwang']"
2pZAs,r3rk2/ppb1qp2/2n4p/5np1/4Np2/P1BP1N2/1P2Q1PP/2R2R1K w - - 9 22,f3g5 e7g5 e4g5 e8e2,2213,102,81,45,advantage discoveredAttack master middlegame short,https://lichess.org/3m36SL6c#43,,"['advantage', 'discoveredAttack', 'master', 'middlegame', 'short']"
2fmEQ,7k/5p1p/b3p3/R3P1pN/1p2P1P1/4bP1P/2r3BK/8 b - - 0 37,a6f1 a5a8 c2c8 a8c8,431,111,88,720,endgame mate mateIn2 short,https://lichess.org/z3bdfjkn/black#74,,"['endgame', 'mate', 'mateIn2', 'short']"
3pUkM,8/5p1k/6p1/8/3q4/p4PB1/2Q3K1/8 w - - 0 51,c2a2 d4b2 a2b2 a3b2,1121,77,84,230,advancedPawn crushing endgame short,https://lichess.org/s1U9rMn2#101,,"['advancedPawn', 'crushing', 'endgame', 'short']"
000VW,r4r2/1p3pkp/p5p1/3R1N1Q/3P4/8/P1q2P2/3R2K1 b - - 3 25,g6f5 d5c5 c2e4 h5g5 g7h8 g5f6,2861,108,85,279,crushing endgame long,https://lichess.org/e9AY2m5j/black#50,,"['crushing', 'endgame', 'long']"
50LxT,5k2/5p2/4p3/PN1n4/P5R1/1r1KP1P1/8/8 w - - 1 39,d3d4 b3b4 d4c5 b4g4,1238,76,98,1107,advantage endgame master short skewer,https://lichess.org/FprtelRT#77,,"['advantage', 'endgame', 'master', 'short', 'skewer']"
3K76e,6r1/bp5k/p2Npq1p/4p3/P1p1P3/2PP1prP/1R2nP1N/1Q3R1K w - - 0 37,f2g3 e2g3,806,106,92,568,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ifMF02hI#73,,"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']"
2PpsF,r2r3k/ppp3qp/4bpp1/n2Np3/4P3/P4P2/BP2N1PP/RKQR4 w - - 5 20,c1c7 g7c7 d5c7 d8d1,1906,75,93,412,advantage middlegame short,https://lichess.org/ab9yKwSl#39,,"['advantage', 'middlegame', 'short']"
50pFr,2r5/3kpp2/3p2p1/7p/3PP2P/1PpK1P2/5P2/2R5 w - - 6 32,c1c3 c8c3 d3c3 g6g5 c3d2 g5h4,1825,75,92,1986,crushing endgame long rookEndgame,https://lichess.org/rRmwsd9m#63,,"['crushing', 'endgame', 'long', 'rookEndgame']"
0tsKC,5r2/4R2P/6K1/8/7P/8/3kp3/8 b - - 2 92,e2e1q e7e1 d2e1 g6g7,1398,77,86,271,crushing endgame short,https://lichess.org/MaF77pL2/black#184,,"['crushing', 'endgame', 'short']"
1dljU,6k1/pppr1ppp/8/3Pr3/2q1P3/2PR3P/3Q2P1/4R1K1 b - - 0 28,e5e4 d3d4 e4e1 d2e1 c4d4 c3d4,2110,85,87,55,advantage endgame long,https://lichess.org/hxk4hmP0/black#56,,"['advantage', 'endgame', 'long']"
3p2aj,r3k2r/pp1bbppp/4p3/3pP3/8/3B2P1/qBR2P1P/3Q1RK1 b kq - 1 17,a8c8 c2c8 d7c8 d1c2 c8d7 f1a1 a2a1 b2a1,2310,75,92,2268,advantage clearance middlegame trappedPiece veryLong,https://lichess.org/cLfuD6B4/black#34,Sicilian_Defense Sicilian_Defense_Modern_Variations,"['advantage', 'clearance', 'middlegame', 'trappedPiece', 'veryLong']"
4EAXM,2kr4/ppp2ppp/5b2/q2N4/8/5Q2/PPP2PPP/4R1K1 w - - 1 18,d5f6 a5e1,700,92,90,177,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/Z4974Kx4#35,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations,"['endgame', 'hangingPiece', 'mate', 'mateIn1', 'oneMove']"
0YuJA,2k1Q3/pb2b1p1/4PpP1/2p1q2p/8/4B3/P1P2KPP/8 b - - 2 29,e7d8 e8d7 c8b8 d7d8 b7c8 e6e7,1402,81,93,2119,advancedPawn crushing deflection endgame exposedKing long queensideAttack,https://lichess.org/TQZXdO3c/black#58,,"['advancedPawn', 'crushing', 'deflection', 'endgame', 'exposedKing', 'long', 'queensideAttack']"
33xnh,7k/p5p1/2p4p/6r1/4Q3/2NP4/Pqb3PP/5RK1 b - - 1 29,b2b8 e4e2 c2d3 e2d3,2400,103,85,473,crushing endgame short,https://lichess.org/EHthU7gt/black#58,,"['crushing', 'endgame', 'short']"
1UFv7,5r1k/Q5p1/1pq5/8/4b3/P5BP/4rPP1/R4RK1 w - - 5 27,f2f3 e4f3 f1f2 e2f2 g3f2 c6g6,2634,95,84,81,advantage long middlegame pin,https://lichess.org/HTatNd86#53,,"['advantage', 'long', 'middlegame', 'pin']"
0Hv0U,r4rk1/1p1b2pp/p1p1p1n1/2PpPpq1/3P4/1P2R3/P2Q1PPP/2B1RNK1 w - - 0 23,d2d3 g6f4 e3g3 f4d3 c1g5 d3e1,1472,76,93,2736,crushing long middlegame,https://lichess.org/g1NK8gtR#45,,"['crushing', 'long', 'middlegame']"
1u9UB,8/6k1/5R1p/r5p1/2p5/2P2RP1/3b2PP/7K w - - 0 45,f6c6 a5a1 f3f1 a1f1,659,100,81,280,backRankMate endgame mate mateIn2 short,https://lichess.org/4xcIrZhq#89,,"['backRankMate', 'endgame', 'mate', 'mateIn2', 'short']"
4ealO,7R/1r6/4npp1/3p2k1/4p1PN/4P1K1/5P2/8 b - - 1 41,e6g7 f2f4 e4f3 h4f3,1420,76,92,3741,endgame mate mateIn2 short,https://lichess.org/Ake1xrvX/black#82,,"['endgame', 'mate', 'mateIn2', 'short']"
0mAcR,5Rk1/p4ppp/bp6/2p5/8/P6P/1q3PPB/4Q1K1 b - - 0 25,g8f8 h2d6 f8g8 e1e8,912,89,87,629,endgame mate mateIn2 short,https://lichess.org/Uo2ePUL0/black#50,,"['endgame', 'mate', 'mateIn2', 'short']"
0IbDN,b2k3r/p2p1pp1/1pnQ3p/4P3/8/2R5/PPq2PPP/R5K1 b - - 1 18,c2b2 a1d1 d8c8 d6d7 c8b8 d7d6,2232,76,91,1185,crushing long middlegame pin quietMove,https://lichess.org/UorZC5Nq/black#36,Gunderam_Defense Gunderam_Defense_Other_variations,"['crushing', 'long', 'middlegame', 'pin', 'quietMove']"
1AjOR,6k1/2q2p1p/5Pp1/p1p5/1pP1Pp2/8/P1P3PP/3Q3K b - - 0 29,c7e5 d1d8 e5e8 d8e8,545,94,80,185,endgame mate mateIn2 queenEndgame short,https://lichess.org/qSxNPZUW/black#58,,"['endgame', 'mate', 'mateIn2', 'queenEndgame', 'short']"
52FFt,6k1/1p2r1pp/r1p5/P7/4P3/3Rp1P1/3N3P/5RK1 b - - 0 33,e3d2 d3d8 e7e8 d8e8,932,105,95,536,endgame mate mateIn2 rookEndgame short,https://lichess.org/bqDANHhU/black#66,,"['endgame', 'mate', 'mateIn2', 'rookEndgame', 'short']"
3XmqJ,2r5/1k2bp2/pP6/4P1np/3R4/4B2P/5PPK/8 b - - 2 37,g5e6 d4d7 b7c6 d7e7,1047,81,100,62,advantage endgame fork short,https://lichess.org/tNeGjx1N/black#74,,"['advantage', 'endgame', 'fork', 'short']"
0He6Y,r2qr1k1/5p1p/2b3p1/p3b3/1pP2B2/1PnN3P/P2QBPP1/2R2RK1 w - - 0 20,d3e5 d8d2 f4d2 c3e2,1651,80,94,1177,advantage capturingDefender kingsideAttack master middlegame short,https://lichess.org/tKMO6aBa#39,,"['advantage', 'capturingDefender', 'kingsideAttack', 'master', 'middlegame', 'short']"
3MWa6,rnbqk2r/pp1p1ppp/2p2n2/3Pp1B1/1bP5/2N5/PP2PPPP/R2QKBNR b KQkq - 3 5,f6d5 g5d8 d5c3 d1b3 c3a2 e1d1,2064,80,91,1540,crushing defensiveMove long opening,https://lichess.org/dZaSRydv/black#10,Indian_Defense Indian_Defense_Budapest_Defense,"['crushing', 'defensiveMove', 'long', 'opening']"
44bnm,r4rk1/pp2bpp1/1q2b2p/4n3/8/4PQPN/PP1P2BP/R1B2RK1 w - - 3 16,f3b7 b6b7 g2b7 e6h3,1846,91,55,20,advantage middlegame short,https://lichess.org/QIcNzJcV#31,English_Opening English_Opening_Kings_English_Variation,"['advantage', 'middlegame', 'short']"
